2412d4cdbb9119c4892e274e73b9cdbdc6f01f6fc0a5f3b07f7643f8e7d257df,52.468,13.394,0
5d08b1f3336e422598421f962be3a217ef8450cfe00a632eedd048e1c9d9ad21,52.552,13.276,0
5d08b1f3336e422598421f962be3a217ef8450cfe00a632eedd048e1c9d9ad21,52.548,13.271,0
16dfe5fcc69b5066b2a20810173993cd9108601ecd4f789fdb83c9580d5b1cd2,52.54,13.441,0
16dfe5fcc69b5066b2a20810173993cd9108601ecd4f789fdb83c9580d5b1cd2,52.564,13.426,0
16dfe5fcc69b5066b2a20810173993cd9108601ecd4f789fdb83c9580d5b1cd2,52.564,13.426,0
16dfe5fcc69b5066b2a20810173993cd9108601ecd4f789fdb83c9580d5b1cd2,52.499,13.3,0
16dfe5fcc69b5066b2a20810173993cd9108601ecd4f789fdb83c9580d5b1cd2,52.502,13.319,0
16dfe5fcc69b5066b2a20810173993cd9108601ecd4f789fdb83c9580d5b1cd2,52.502,13.319,0
49e834ce8cf735e9c56c6c21b34051620460817607f76e8f401a6ef3615b9c1e,52.495,13.268,0
49e834ce8cf735e9c56c6c21b34051620460817607f76e8f401a6ef3615b9c1e,52.512,13.312,0
b0ccb337f457605204804c499e948ea555066cdcf4990f7e71354e2df6dbb085,52.547,13.382,0
0600eccbb119fa225b4cb87d425baa5e13a637fa5cfd1a3123f34af1f9ad11af,52.522,13.388,0
0600eccbb119fa225b4cb87d425baa5e13a637fa5cfd1a3123f34af1f9ad11af,52.495,13.464,0
0600eccbb119fa225b4cb87d425baa5e13a637fa5cfd1a3123f34af1f9ad11af,52.508,13.433,0
0600eccbb119fa225b4cb87d425baa5e13a637fa5cfd1a3123f34af1f9ad11af,52.535,13.309,0
f374c87ff75b91a6eb66e314a36a5acc4f98872cd70fe60dee1b460d99f3d380,52.529,13.346,0
f374c87ff75b91a6eb66e314a36a5acc4f98872cd70fe60dee1b460d99f3d380,52.536,13.352,0
f374c87ff75b91a6eb66e314a36a5acc4f98872cd70fe60dee1b460d99f3d380,52.549,13.417,0
f374c87ff75b91a6eb66e314a36a5acc4f98872cd70fe60dee1b460d99f3d380,52.553,13.479,0
ec552b19c0e9a73d0af80eb7e9c181e399bca9cb7e5418edab1f14420e99190a,52.554,13.293,87
ec552b19c0e9a73d0af80eb7e9c181e399bca9cb7e5418edab1f14420e99190a,52.47,13.379,0
ec552b19c0e9a73d0af80eb7e9c181e399bca9cb7e5418edab1f14420e99190a,52.54,13.296,0
56409208d4904c0ef59528af2df9bf3b915a6505bc8f72f8060746bd367d067e,52.515,13.393,0
56409208d4904c0ef59528af2df9bf3b915a6505bc8f72f8060746bd367d067e,52.513,13.386,0
56409208d4904c0ef59528af2df9bf3b915a6505bc8f72f8060746bd367d067e,52.512,13.385,0
56409208d4904c0ef59528af2df9bf3b915a6505bc8f72f8060746bd367d067e,52.511,13.381,82
56409208d4904c0ef59528af2df9bf3b915a6505bc8f72f8060746bd367d067e,52.497,13.451,0
56409208d4904c0ef59528af2df9bf3b915a6505bc8f72f8060746bd367d067e,52.499,13.428,0
66e2e5c9c44b5b7bef3fdc0dfcfd78b9bfd1a993dbbcc5cfaf2686fc1c963bd9,52.445,13.373,0
66e2e5c9c44b5b7bef3fdc0dfcfd78b9bfd1a993dbbcc5cfaf2686fc1c963bd9,52.451,13.337,0
66e2e5c9c44b5b7bef3fdc0dfcfd78b9bfd1a993dbbcc5cfaf2686fc1c963bd9,52.462,13.325,0
66e2e5c9c44b5b7bef3fdc0dfcfd78b9bfd1a993dbbcc5cfaf2686fc1c963bd9,52.526,13.341,0
66e2e5c9c44b5b7bef3fdc0dfcfd78b9bfd1a993dbbcc5cfaf2686fc1c963bd9,52.53,13.312,0
66e2e5c9c44b5b7bef3fdc0dfcfd78b9bfd1a993dbbcc5cfaf2686fc1c963bd9,52.53,13.312,0
61ce8614eae0c4416d31fcb1a985af88efc4bbb239adf767b1473f1b1c4f2fe1,52.494,13.461,48
61ce8614eae0c4416d31fcb1a985af88efc4bbb239adf767b1473f1b1c4f2fe1,52.485,13.463,0
bac46d10fd431b47de08f22d762bc8c9f401e0d7ba3ff753fbaa71ef6c4a37db,52.548,13.357,0
bac46d10fd431b47de08f22d762bc8c9f401e0d7ba3ff753fbaa71ef6c4a37db,52.548,13.357,0
bac46d10fd431b47de08f22d762bc8c9f401e0d7ba3ff753fbaa71ef6c4a37db,52.548,13.357,0
bac46d10fd431b47de08f22d762bc8c9f401e0d7ba3ff753fbaa71ef6c4a37db,52.47,13.333,0
bac46d10fd431b47de08f22d762bc8c9f401e0d7ba3ff753fbaa71ef6c4a37db,52.465,13.351,0
22533ede205413b23788b3d6cf2adf585f8985039b914aa947db066a80bea70a,52.477,13.319,0
22533ede205413b23788b3d6cf2adf585f8985039b914aa947db066a80bea70a,52.482,13.31,0
a5a20310a7608363e6087858507965a1433ecdf68cbf260235111cf13de64a92,52.486,13.466,0
a5a20310a7608363e6087858507965a1433ecdf68cbf260235111cf13de64a92,52.462,13.481,0
a5a20310a7608363e6087858507965a1433ecdf68cbf260235111cf13de64a92,52.462,13.481,0
a5a20310a7608363e6087858507965a1433ecdf68cbf260235111cf13de64a92,52.488,13.455,0
a5a20310a7608363e6087858507965a1433ecdf68cbf260235111cf13de64a92,52.488,13.455,0
4f1b7472281da421e25f0513f9d810e38613f638df51986e773be69936d99928,52.47,13.33,0
cc8ccf2ef6ecb480a05e184e65d51e794d318d6b95d90ada1268d036f6ad95ac,52.562,13.332,0
cc8ccf2ef6ecb480a05e184e65d51e794d318d6b95d90ada1268d036f6ad95ac,52.561,13.365,0
cc8ccf2ef6ecb480a05e184e65d51e794d318d6b95d90ada1268d036f6ad95ac,52.555,13.366,0
cc8ccf2ef6ecb480a05e184e65d51e794d318d6b95d90ada1268d036f6ad95ac,52.535,13.305,0
cc8ccf2ef6ecb480a05e184e65d51e794d318d6b95d90ada1268d036f6ad95ac,52.495,13.331,0
cc8ccf2ef6ecb480a05e184e65d51e794d318d6b95d90ada1268d036f6ad95ac,52.534,13.37,0
93a1dcb88b9abcd731a8ba540c74a0cf6cf3c77c79deb614805f68236d7edd19,52.468,13.328,0
93a1dcb88b9abcd731a8ba540c74a0cf6cf3c77c79deb614805f68236d7edd19,52.485,13.372,0
93a1dcb88b9abcd731a8ba540c74a0cf6cf3c77c79deb614805f68236d7edd19,52.508,13.373,0
93a1dcb88b9abcd731a8ba540c74a0cf6cf3c77c79deb614805f68236d7edd19,52.508,13.373,0
3c223b20f993d98211074cb0f91e4d2c93dcc1ef818b95baed4a79b64c64e386,52.515,13.475,49
3c223b20f993d98211074cb0f91e4d2c93dcc1ef818b95baed4a79b64c64e386,52.465,13.4,0
3c223b20f993d98211074cb0f91e4d2c93dcc1ef818b95baed4a79b64c64e386,52.471,13.385,0
5ffa53a822e436850d8a9e3107de4fa28df1bbe4d61400f59817845106ae5bec,52.501,13.314,28
5ffa53a822e436850d8a9e3107de4fa28df1bbe4d61400f59817845106ae5bec,52.502,13.322,0
5ffa53a822e436850d8a9e3107de4fa28df1bbe4d61400f59817845106ae5bec,52.503,13.339,14
14bd2b0529a7cb3719256e559f8d9bed0d53d587cc2e31f209bf14de4e90ffb7,52.556,13.44,0
14bd2b0529a7cb3719256e559f8d9bed0d53d587cc2e31f209bf14de4e90ffb7,52.546,13.468,0
27a44ee5485066fa972c5fab77e171ab088943a9e77dc4127de36caf5e04c6e5,52.451,13.34,0
27a44ee5485066fa972c5fab77e171ab088943a9e77dc4127de36caf5e04c6e5,52.451,13.34,0
e81a03c3c848e59b8e8bc0ebae1457e2b50e58c5829507460056c49ecff2eded,52.517,13.377,0
2a405c1f0ac36e9ec5535e0897d32312cf15d8721f0b1fe3ee022deb2ce1bbab,52.552,13.367,66
2a405c1f0ac36e9ec5535e0897d32312cf15d8721f0b1fe3ee022deb2ce1bbab,52.556,13.308,0
2a405c1f0ac36e9ec5535e0897d32312cf15d8721f0b1fe3ee022deb2ce1bbab,52.55,13.313,0
2a405c1f0ac36e9ec5535e0897d32312cf15d8721f0b1fe3ee022deb2ce1bbab,52.561,13.325,0
2a405c1f0ac36e9ec5535e0897d32312cf15d8721f0b1fe3ee022deb2ce1bbab,52.561,13.325,0
2a405c1f0ac36e9ec5535e0897d32312cf15d8721f0b1fe3ee022deb2ce1bbab,52.534,13.281,0
aea7c3653d5ea920661c325d9fc59b7291a0d91b86153a63806d4e2d83ce06bc,52.518,13.433,0
aea7c3653d5ea920661c325d9fc59b7291a0d91b86153a63806d4e2d83ce06bc,52.499,13.4,0
aea7c3653d5ea920661c325d9fc59b7291a0d91b86153a63806d4e2d83ce06bc,52.499,13.4,0
8a57235c29e18ca2ef49edb96c6ab16b90e6f9936ff401b2f782fb4c2d53c184,52.531,13.432,0
8a57235c29e18ca2ef49edb96c6ab16b90e6f9936ff401b2f782fb4c2d53c184,52.532,13.429,0
8a57235c29e18ca2ef49edb96c6ab16b90e6f9936ff401b2f782fb4c2d53c184,52.522,13.415,121
8a57235c29e18ca2ef49edb96c6ab16b90e6f9936ff401b2f782fb4c2d53c184,52.487,13.424,0
cb6ddb14e836b01415c6adfaabb71d332575f87898912539ab6ba5e27b06b361,52.48,13.314,0
cb6ddb14e836b01415c6adfaabb71d332575f87898912539ab6ba5e27b06b361,52.494,13.31,107
cb6ddb14e836b01415c6adfaabb71d332575f87898912539ab6ba5e27b06b361,52.554,13.293,87
52eea7e2bbe96afdbe18460a4be46a2e6de5c766fd87aabbd0a03ac6271ae389,52.538,13.449,0
52eea7e2bbe96afdbe18460a4be46a2e6de5c766fd87aabbd0a03ac6271ae389,52.542,13.438,0
2a8f84558db036359162080ecdcd297744b971e84649f7ffc386d83c849e962e,52.463,13.442,0
2a8f84558db036359162080ecdcd297744b971e84649f7ffc386d83c849e962e,52.554,13.293,87
ca3dbf1dd98fded42d754bc3e5c56beb4941b6bfeaec72ea088f5eb5e868057b,52.501,13.395,0
ca3dbf1dd98fded42d754bc3e5c56beb4941b6bfeaec72ea088f5eb5e868057b,52.501,13.395,0
ca3dbf1dd98fded42d754bc3e5c56beb4941b6bfeaec72ea088f5eb5e868057b,52.466,13.312,0
d5206ed6414fc292f11e65dcdf9c5e1fe429fcee39befac68805f53666256131,52.505,13.307,0
d5206ed6414fc292f11e65dcdf9c5e1fe429fcee39befac68805f53666256131,52.501,13.307,39
d5206ed6414fc292f11e65dcdf9c5e1fe429fcee39befac68805f53666256131,52.501,13.307,39
d5206ed6414fc292f11e65dcdf9c5e1fe429fcee39befac68805f53666256131,52.51,13.373,0
13a5999b041c50ce17af311f89b0e5d66c58d41ae462ce8c3fb576f2530a3a43,52.513,13.458,0
13a5999b041c50ce17af311f89b0e5d66c58d41ae462ce8c3fb576f2530a3a43,52.517,13.441,73
13a5999b041c50ce17af311f89b0e5d66c58d41ae462ce8c3fb576f2530a3a43,52.526,13.418,0
13a5999b041c50ce17af311f89b0e5d66c58d41ae462ce8c3fb576f2530a3a43,52.53,13.401,24
13a5999b041c50ce17af311f89b0e5d66c58d41ae462ce8c3fb576f2530a3a43,52.536,13.384,0
13a5999b041c50ce17af311f89b0e5d66c58d41ae462ce8c3fb576f2530a3a43,52.541,13.369,11
13a5999b041c50ce17af311f89b0e5d66c58d41ae462ce8c3fb576f2530a3a43,52.534,13.294,0
fb3d9deeb651599f4ea73530caa092fed1a19b4b217a45baf25f591a839610b5,52.56,13.422,0
fb3d9deeb651599f4ea73530caa092fed1a19b4b217a45baf25f591a839610b5,52.56,13.422,0
fb3d9deeb651599f4ea73530caa092fed1a19b4b217a45baf25f591a839610b5,52.548,13.382,0
fb3d9deeb651599f4ea73530caa092fed1a19b4b217a45baf25f591a839610b5,52.537,13.264,0
fb3d9deeb651599f4ea73530caa092fed1a19b4b217a45baf25f591a839610b5,52.503,13.34,14
fb3d9deeb651599f4ea73530caa092fed1a19b4b217a45baf25f591a839610b5,52.499,13.357,0
a3203b2a898792b61ade7cf4b36961bc834102ac4b4dbcd635b9767d5ddfd69d,52.466,13.399,0
a3203b2a898792b61ade7cf4b36961bc834102ac4b4dbcd635b9767d5ddfd69d,52.465,13.368,0
74e1bd7ab8c3335c3fd7a63a91837823cf83c5120b107cff311e8d62704e718e,52.548,13.413,38
74e1bd7ab8c3335c3fd7a63a91837823cf83c5120b107cff311e8d62704e718e,52.548,13.413,38
71afc3e793c4981cdca9c8c99f37199f425e8839209e1705a2c0d575fa4f78cf,52.498,13.385,0
71afc3e793c4981cdca9c8c99f37199f425e8839209e1705a2c0d575fa4f78cf,52.498,13.385,0
71afc3e793c4981cdca9c8c99f37199f425e8839209e1705a2c0d575fa4f78cf,52.552,13.367,66
71afc3e793c4981cdca9c8c99f37199f425e8839209e1705a2c0d575fa4f78cf,52.562,13.367,0
71afc3e793c4981cdca9c8c99f37199f425e8839209e1705a2c0d575fa4f78cf,52.549,13.371,0
71afc3e793c4981cdca9c8c99f37199f425e8839209e1705a2c0d575fa4f78cf,52.49,13.396,0
ddad3566fbccc7e8b5a2945171ad7dff3fd03220b9b39a0830e459d31164809e,52.494,13.348,0
ddad3566fbccc7e8b5a2945171ad7dff3fd03220b9b39a0830e459d31164809e,52.493,13.369,0
ddad3566fbccc7e8b5a2945171ad7dff3fd03220b9b39a0830e459d31164809e,52.498,13.367,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.518,13.403,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.517,13.394,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.517,13.394,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.517,13.382,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.518,13.374,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.516,13.362,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.516,13.362,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.517,13.355,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.514,13.349,25
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.514,13.349,25
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.498,13.363,0
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.509,13.376,19
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.511,13.384,94
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.508,13.39,55
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.508,13.39,55
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,52.506,13.28,0
6075d1ee2daf521bd981f0b2743863d7229b9b2fb1899868dbfc65007a400d2a,52.517,13.429,0
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.542,13.296,0
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.522,13.376,0
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.518,13.389,51
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.521,13.395,0
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.517,13.409,84
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.52,13.415,121
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.52,13.415,121
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.508,13.39,55
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.511,13.384,94
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.511,13.384,94
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.514,13.35,25
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.509,13.375,19
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.515,13.419,15
33b7691668e29df1f061f54d9a118e0d677d4259b4f9df79ac83ccbc107c21e7,52.517,13.418,0
a5fd8f33b82021472ff40e84c9c3350c77a8bb282672b9a32861646041a34432,52.525,13.369,41
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.523,13.453,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.535,13.452,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.515,13.431,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.515,13.431,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.52,13.432,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.52,13.432,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.519,13.431,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.525,13.421,60
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.529,13.394,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.527,13.393,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.524,13.411,0
27b121e7130bc8ee039b4f06d7e3150832f1d22932263ecf2969dba40e3faff2,52.524,13.411,0
8c43cf81a798717a4f67d0144d40e9f035c563c6acadef7220fb7f9ee6fdbacd,52.55,13.414,38
8c43cf81a798717a4f67d0144d40e9f035c563c6acadef7220fb7f9ee6fdbacd,52.55,13.414,38
150951579f692bc92df4e6fe52b8d37c2e2361954073c1076cc943dd0481760a,52.546,13.318,0
d77746c25d32212b2848a2971b5fcd0c127f0429b632c68a59c1dd98280a885e,52.448,13.3,0
d77746c25d32212b2848a2971b5fcd0c127f0429b632c68a59c1dd98280a885e,52.456,13.339,0
d77746c25d32212b2848a2971b5fcd0c127f0429b632c68a59c1dd98280a885e,52.463,13.339,90
d77746c25d32212b2848a2971b5fcd0c127f0429b632c68a59c1dd98280a885e,52.463,13.339,90
d77746c25d32212b2848a2971b5fcd0c127f0429b632c68a59c1dd98280a885e,52.482,13.367,0
d77746c25d32212b2848a2971b5fcd0c127f0429b632c68a59c1dd98280a885e,52.508,13.399,0
d77746c25d32212b2848a2971b5fcd0c127f0429b632c68a59c1dd98280a885e,52.535,13.432,0
49e7e0a0975fb9dbe51236e59fc36a869b58d8f7903efa93f2b0b1ce1eca1d73,52.509,13.458,0
49e7e0a0975fb9dbe51236e59fc36a869b58d8f7903efa93f2b0b1ce1eca1d73,52.519,13.362,0
49e7e0a0975fb9dbe51236e59fc36a869b58d8f7903efa93f2b0b1ce1eca1d73,52.523,13.372,0
49e7e0a0975fb9dbe51236e59fc36a869b58d8f7903efa93f2b0b1ce1eca1d73,52.523,13.391,0
5c86cb52f46ee2297a70e5e9f1156a786892751f3e3dd852e5dd7d8392199fad,52.469,13.442,0
ee5ce9cc2fed9d94bb78502803cefe16577ab5efe4c05c15d4aafda6c65e142c,52.511,13.286,0
ee5ce9cc2fed9d94bb78502803cefe16577ab5efe4c05c15d4aafda6c65e142c,52.473,13.279,0
ee5ce9cc2fed9d94bb78502803cefe16577ab5efe4c05c15d4aafda6c65e142c,52.478,13.283,0
ee5ce9cc2fed9d94bb78502803cefe16577ab5efe4c05c15d4aafda6c65e142c,52.516,13.261,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.497,13.308,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.507,13.302,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.518,13.321,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.517,13.355,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.518,13.381,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.517,13.392,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.518,13.407,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.521,13.414,121
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.521,13.414,121
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.518,13.416,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.523,13.417,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.525,13.414,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.489,13.345,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.479,13.392,0
8846f90ae84f1edaa48abedb00b2bb128c7c24411874cfb4e14528507236ff27,52.479,13.392,0
3dc4cf20e138a17c6c85e220c7591511ca89a7ccf4c335b1d9ed3bfef2542ae6,52.485,13.382,0
3dc4cf20e138a17c6c85e220c7591511ca89a7ccf4c335b1d9ed3bfef2542ae6,52.483,13.435,0
3dc4cf20e138a17c6c85e220c7591511ca89a7ccf4c335b1d9ed3bfef2542ae6,52.485,13.427,0
3dc4cf20e138a17c6c85e220c7591511ca89a7ccf4c335b1d9ed3bfef2542ae6,52.485,13.427,0
3dc4cf20e138a17c6c85e220c7591511ca89a7ccf4c335b1d9ed3bfef2542ae6,52.485,13.427,0
e49d64cacd09bc0260582fe0f6f9f2947161f0ef9c1e37312ea0c486be8648ad,52.5,13.299,0
e49d64cacd09bc0260582fe0f6f9f2947161f0ef9c1e37312ea0c486be8648ad,52.5,13.299,0
e49d64cacd09bc0260582fe0f6f9f2947161f0ef9c1e37312ea0c486be8648ad,52.512,13.322,113
e49d64cacd09bc0260582fe0f6f9f2947161f0ef9c1e37312ea0c486be8648ad,52.511,13.395,75
e49d64cacd09bc0260582fe0f6f9f2947161f0ef9c1e37312ea0c486be8648ad,52.517,13.441,73
e49d64cacd09bc0260582fe0f6f9f2947161f0ef9c1e37312ea0c486be8648ad,52.515,13.457,0
c6f88105744e250cc14ed2fe63cc0d59108d284008802b059143d6854335f98f,52.521,13.424,0
343eefa946b75bcb813159e1f0e000ab90e15e543375bc4d1bc5f01036f9d777,52.456,13.371,0
343eefa946b75bcb813159e1f0e000ab90e15e543375bc4d1bc5f01036f9d777,52.456,13.371,0
1da1b0197d939f543cf9303210709acbee01fa74448e00cf7ebca51f1f55f10c,52.502,13.418,105
1da1b0197d939f543cf9303210709acbee01fa74448e00cf7ebca51f1f55f10c,52.502,13.418,105
1da1b0197d939f543cf9303210709acbee01fa74448e00cf7ebca51f1f55f10c,52.489,13.45,0
1da1b0197d939f543cf9303210709acbee01fa74448e00cf7ebca51f1f55f10c,52.485,13.439,0
7217ee7d6e09d93a11f2ba0958335bb6e23d79f5c8a35c98182562df9b09f5d3,52.562,13.329,0
7217ee7d6e09d93a11f2ba0958335bb6e23d79f5c8a35c98182562df9b09f5d3,52.517,13.284,0
7217ee7d6e09d93a11f2ba0958335bb6e23d79f5c8a35c98182562df9b09f5d3,52.562,13.355,0
7217ee7d6e09d93a11f2ba0958335bb6e23d79f5c8a35c98182562df9b09f5d3,52.562,13.355,0
7217ee7d6e09d93a11f2ba0958335bb6e23d79f5c8a35c98182562df9b09f5d3,52.559,13.386,0
7217ee7d6e09d93a11f2ba0958335bb6e23d79f5c8a35c98182562df9b09f5d3,52.559,13.386,0
7217ee7d6e09d93a11f2ba0958335bb6e23d79f5c8a35c98182562df9b09f5d3,52.55,13.391,0
7217ee7d6e09d93a11f2ba0958335bb6e23d79f5c8a35c98182562df9b09f5d3,52.555,13.384,0
7217ee7d6e09d93a11f2ba0958335bb6e23d79f5c8a35c98182562df9b09f5d3,52.555,13.384,0
c9aaccafe261d48a840c23c7b8eb840d2521c9854c7be41038d2c1944df09324,52.474,13.308,0
