52.537,13.3932,1
52.663,13.283,2
52.525,13.369,3
52.3515,13.104,4
52.4592,13.4,5
52.5117,13.3143,6
52.463,13.3204,7
52.399,13.545,8
52.4934,13.3883,9
52.4262,13.5462,10
52.456,13.3703,11
52.506,13.3798,12
52.4894,13.528,13
52.5294,13.3062,14
52.47,13.3306,15
52.501,13.3466,16
52.567,13.3118,17
52.5295,13.519,18
52.4998,13.351,19
52.5143,13.4756,20
52.5262,13.3872,21
52.5264,13.3408,22
52.4124,13.3622,23
52.4939,13.3309,24
52.511,13.5,25
52.5169,13.409,26
52.5103,13.3805,27
52.5636,13.3643,28
52.5141,13.3487,29
52.492,13.3718,30
52.495,13.335,31
52.514,13.412,32
52.5126,13.377,33
52.447,13.559,34
52.452,13.452,35
52.396,13.0487,36
52.5203,13.3872,37
52.5126,13.3221,38
52.5894,13.2852,39
52.5537,13.2928,40
52.499,13.3712,41
52.5415,13.544,42
52.5104,13.3844,43
52.4965,13.289,44
52.519,13.374,45
52.4896,13.3451,46
52.493,13.2922,47
52.5129,13.4244,48
52.5055,13.562,49
52.5627,13.3267,50
52.461,13.5037,51
52.5045,13.408,52
52.4828,13.32,53
52.3542,13.307,54
52.5029,13.4469,55
52.4923,13.32,56
52.5174,13.5412,57
52.502,13.3222,58
52.502,13.4173,59
52.511,13.3964,60
52.494,13.354,61
52.5121,13.4891,62
52.5404,13.412,63
52.4486,13.379,64
52.3152,13.602,65
52.5172,13.3769,66
52.523,13.434,67
52.5461,13.3589,68
52.51,13.282,69
52.5062,13.3521,70
52.5168,13.3944,71
52.52,13.346,72
52.5075,13.363,73
52.5067,13.3981,74
52.394,13.0842,75
52.5148,13.4194,76
52.5193,13.4013,77
52.4886,13.2986,78
52.5412,13.2959,79
52.5517,13.466,80
52.463,13.4442,81
52.511,13.2925,82
52.4907,13.3143,83
52.5546,13.29,84
52.5407,13.3693,85
52.54,13.4022,86
52.5193,13.3009,87
52.4631,13.3391,88
52.4989,13.4179,89
52.5095,13.2724,90
52.5295,13.381,91
52.501,13.442,92
52.5291,13.4095,93
52.5108,13.4348,94
52.5199,13.4049,95
52.611,13.3178,96
52.4703,13.3857,97
52.4386,13.263,98
52.476,13.3645,99
52.549,13.3897,100
52.548,13.2974,101
52.4783,13.32,102
52.4787,13.3445,103
52.5019,13.3433,104
52.5304,13.4006,105
52.392,13.2218,106
52.452,13.423,107
52.4592,13.5802,108
52.5057,13.332,109
52.5344,13.1957,110
52.5305,13.3288,111
52.5091,13.3759,112
52.505,13.3038,113
52.494,13.3246,114
52.5223,13.3785,115
52.4989,13.3807,116
52.505,13.6143,117
52.499,13.335,118
52.5365,13.434,119
52.482,13.439,120
52.507,13.4515,121
52.5643,13.328,122
52.528,13.424,123
52.537,13.4495,124
52.4934,13.526,125
52.5069,13.3078,126
52.505,13.5893,127
52.492,13.294,128
52.3986,13.0531,129
52.5143,13.4062,130
52.4977,13.3956,131
52.5071,13.3023,132
52.565,13.3937,133
52.5029,13.3401,134
52.4958,13.395,135
52.5016,13.2766,136
52.5067,13.3913,137
52.5111,13.4013,138
52.4597,13.4572,139
52.5027,13.3752,140
52.5013,13.478,141
52.464,13.3174,142
52.4999,13.331,143
52.517,13.355,144
52.506,13.3115,145
52.499,13.3076,146
52.5182,13.4289,147
52.533,13.398,148
52.5293,13.405,149
52.49,13.301,150
52.498,13.3622,151
52.501,13.3136,152
52.509,13.3265,153
52.523,13.4086,154
52.5215,13.3282,155
52.4967,13.3241,156
52.511,13.3032,157
52.4853,13.331,158
52.44,13.582,159
52.5475,13.413,160
52.525,13.363,161
52.498,13.2967,162
52.4923,13.4585,163
52.289,13.629,164
52.5534,13.088,165
52.5172,13.4406,166
52.5132,13.2862,167
52.432,13.555,168
52.292,14.063,169
52.431,13.2585,170
52.5114,13.4167,171
52.543,13.3662,172
52.462,13.326,173
52.514,13.336,174
52.503,13.3653,175
52.5164,13.454,176
52.42,13.1603,177
52.4824,13.2898,178
52.5626,13.3301,179
52.522,13.588,180
52.5303,13.3839,181
52.517,13.344,182
52.521,13.372,183
52.5256,13.4208,184
52.513,13.2808,185
52.512,13.4088,186
52.517,13.3856,187
52.534,13.488,188
52.5253,13.4035,189
52.4608,13.4164,190
52.4602,13.385,191
52.5051,13.3184,192
52.4723,13.3667,193
52.4384,13.388,194
52.5033,13.4689,195
52.43,13.427,196
52.5092,13.3899,197
52.494,13.3098,198
52.462,13.4084,199
52.5106,13.4293,200
52.4947,13.462,201
52.5086,13.3228,202
52.5224,13.342,203
52.532,13.3805,204
52.3718,13.136,205
52.5214,13.4135,206
