52.464,13.34,88
52.492,13.458,163
52.512,13.488,62
52.51,13.383,43
52.524,13.413,206
52.511,13.417,171
52.546,13.36,68
52.529,13.306,14
52.519,13.377,66
52.511,13.292,82
52.523,13.418,206
52.517,13.442,166
52.519,13.415,206
52.316,13.602,65
52.514,13.349,29
52.426,13.546,10
52.398,13.054,129
52.509,13.273,90
52.53,13.411,93
52.51,13.392,197
52.523,13.415,206
52.45,13.379,64
52.505,13.562,49
52.503,13.341,134
52.502,13.277,136
52.499,13.416,89
52.502,13.418,59
52.491,13.457,163
52.542,13.369,85
52.399,13.545,8
52.498,13.298,162
52.519,13.302,87
52.565,13.392,133
52.439,13.263,98
52.523,13.342,203
52.462,13.326,173
52.523,13.408,154
52.494,13.389,9
52.54,13.37,85
52.531,13.38,204
52.46,13.385,191
52.49,13.314,83
52.562,13.331,179
52.432,13.555,168
52.525,13.388,21
52.492,13.32,56
52.49,13.528,13
52.53,13.519,18
52.438,13.388,194
52.535,13.195,110
52.517,13.44,166
52.489,13.344,46
52.505,13.615,117
52.493,13.293,47
52.563,13.331,179
52.507,13.302,132
52.514,13.287,167
52.611,13.317,96
52.5,13.308,146
52.518,13.441,166
52.542,13.296,79
52.497,13.325,156
52.508,13.39,197
52.512,13.408,186
52.394,13.084,75
52.534,13.196,110
52.523,13.434,67
52.52,13.406,95
52.534,13.488,188
52.398,13.053,129
52.529,13.381,91
52.529,13.408,93
52.565,13.394,133
52.517,13.385,187
52.52,13.414,206
52.503,13.322,58
52.507,13.352,70
52.5,13.331,143
52.483,13.32,53
52.547,13.413,160
52.5,13.307,146
52.502,13.313,152
52.476,13.365,99
52.509,13.326,153
52.47,13.33,15
52.52,13.3,87
52.518,13.541,57
52.489,13.529,13
52.521,13.387,37
52.521,13.342,203
52.505,13.408,52
52.506,13.391,137
52.511,13.434,94
52.521,13.328,155
52.526,13.341,22
52.516,13.394,71
52.532,13.4,105
52.505,13.331,109
52.501,13.346,16
52.484,13.331,158
52.514,13.286,167
52.548,13.299,101
52.499,13.331,143
52.514,13.42,76
52.515,13.475,20
52.533,13.399,148
52.527,13.387,21
52.509,13.271,90
52.503,13.34,134
52.46,13.4,5
52.53,13.381,91
52.494,13.354,61
52.491,13.314,83
52.543,13.367,172
52.552,13.466,80
52.511,13.38,27
52.491,13.33,24
52.518,13.429,147
52.525,13.421,184
52.497,13.296,162
52.508,13.451,121
52.51,13.382,27
52.498,13.363,151
52.514,13.35,29
52.54,13.296,79
52.565,13.328,122
52.506,13.397,74
52.461,13.385,191
52.506,13.398,74
52.509,13.375,112
52.531,13.383,181
52.471,13.385,97
52.505,13.305,113
52.517,13.541,57
52.506,13.334,109
52.506,13.312,145
52.514,13.478,20
52.554,13.29,84
52.511,13.396,60
52.492,13.331,24
52.513,13.425,48
52.506,13.307,126
52.522,13.415,206
52.523,13.417,206
52.497,13.29,44
52.528,13.425,123
52.508,13.323,202
52.537,13.434,119
52.529,13.407,93
52.51,13.381,27
52.509,13.376,112
52.515,13.348,29
52.494,13.325,114
52.522,13.377,115
52.494,13.526,125
52.524,13.421,184
52.529,13.519,18
52.499,13.419,89
52.506,13.451,121
52.51,13.384,43
52.505,13.614,117
52.541,13.411,63
52.497,13.324,156
52.612,13.318,96
52.541,13.296,79
52.512,13.489,62
52.527,13.422,184
52.551,13.466,80
