faf62ad39d2c50da74cd8866f65ee2718e377a76049185171d5e911117b73a30,0,1
facca97d4ddbd78da5a3c2b9206b7b8b8d2a5c530d299bbe135ede93665123a1,0,2
fac60bbe2d0e4b2afe972464a312d0b8f2ba4210abb4e3a4e8875e46b5a04824,1,5
fac36ed3fb566bcc7c346453530bdb3a7cdb487ed40d08766b4e097d8ccee5e3,6,5
fa90343ec94bf079289adf85bbcf6673a8cf440db282e85e05787badb17bc399,5,2
fa85bfc9d382b8696c168fd364daae666796bf4dbbc1bcd15e5546a7bb42faa5,2,0
fa7f6b1eefaed9ad2aa5eb094e3a98009bae2b51c979db04af0d9a9180439c23,2,3
fa6262270a17226b228118fe5bd6fcc1a078bf4fa2b29fc5f3b67ed468e9bb74,0,4
f9ebeac534a7021a1e923a1ecc9846d7a4fce5319322b8143170e2f2a98d4b49,0,3
f9c8cb4b0e5216c4ab3271abe0460075aa599d52f26439bd7cb2bc6ae346be7d,3,5
f95a16ecc241c92cbc2e2e7746df55b32be8db4693c279f88f1179a4bf483f6d,5,0
f923765be874345d3f72e3b406c6f7be35ca6e475098917e5b4d3bf5ce2124ae,3,5
f900422098b217689156012758bc809df7e06e015e81649b0aebb039222859b5,2,5
f8ded33daadfc615d9d8288df432d662adb67eb2c9a2c21a4df821e702861a95,3,4
f8c602ce5a47578ace15f90b1401da3cc05ae31d4bd8dc9401e42f69933943ce,2,4
f8b74b466587c1965b8f8cfd6a4be34ef5e0e93878373e46b28c35fa112f419a,2,1
f891a7e1ad389ea73e180f599c2ed5951c2760047f2cfc4cacd4d3839c5bc030,2,4
f873a5d85b1cba5b72988471e14a04e4a0acf106efcb7b7234a4a0a2ab25cd84,0,2
f85a42decd26b20a529d26eb839613446254196e3abbe0f2164fa3e07275575e,0,1
f852dbbbd93127441441e4bd6b18e2819115764646b91212c65218edca4fe419,0,1
f843915eeda58c4e18ef4f1b9be9c55c442ce161e4c91e9e489b877ef939a9e3,1,4
f837d2881b7ebd7227416f509da8b1780dc587d77181a96682e153c8e2cde19f,1,5
f833e2badcd98bb7a72e22143481d7a566abb2c3a46c1e09ee8f4321e803c3dd,0,1
f82f231df929ea1d53d4be5df187a0a5e62a67564600f565a8e4186becb2b800,3,3
f80179c71d982e9ea8d4210e0ed7e47f99908dcd594ad6e2e93fd8f63d4b1a87,2,3
f79839d5a20f3604efe8d217679ef2d9cd0fd18ddc1f04cf75211f488e303b65,0,1
f75ceed95aba6e649ed32ead0989d4d98ce0ed13319ec31ba89048eb43762d30,0,3
f7552cd61c120f6cd38643f8b71b3e623dad7cd933136f554e4b4b149cf87658,0,1
f749baf01e9629fe064de772e232b675a4577cecafb047dd171cf3e738e5dbf1,3,4
f7244c7dfb0185fdf52f791dfc73bbff03f8d0dc5b9a5bd7ccc1f179d9c9e607,0,1
f7239b2d114e3b9623304cec8209111cb26c90f8b9a46e15b48142601645bd5e,0,4
f71538cd875e50149a3a27d84defa1a1a30b2c5de7143b6820adf803685d6ca9,0,2
f682a27dc84363cc25e5f1b82e13fe82eb0a6a838427bfbb42d82addd3f80967,0,2
f676d82a9e1e2db79af95d02cfd4f59a6ae251f81f33d4d03279c0be8b950489,0,5
f6569b23783f85fc6d8eb9c387ae1d6ae27fc85db24998031ff27cf24011afa2,0,2
f6355d7b541b9edadbb537c3af66a25950d4558d9ccd14623a2c95a164248137,0,1
f606a48a94123ff9349298e66b388e1a4465baf4895e410a0e749e06cd3fe5c5,0,3
f5a3a6d68f11e5aa180de4787ee7008ba536a96db35acff76776a2cc2f13f9f9,0,4
f506fc2cba4b862598c078adcb1465e51501772c7c5b24438e4c77c446165f78,0,1
f4bdec82a87cce75541e8295234ea0b83f72c753ed1fac75fbe38181660fbd27,0,1
f4a132458c995658ac5e29398b4d7a02182270a7de47ee841426a82f65b2de40,0,3
f4a01f334fb7498fb474004837c4d22545b942b071d15ac3350b90f57c66d3dd,2,4
f47952d6ef4d5dda55ca2622937b1ca180f20772ef0cf798f8ca512bde403193,1,1
f467346cd7a389de3adefe335f4e29eb98261040fbf67c72b5717aebcf3b6571,3,6
f4585314df8d724055a1546c3966fb0f0fbee2aadd9803d4d0537e17e6132a3a,0,6
f444bed40ff8b7d7adede5f1bfe05aeb2996e95cb3e662b36007232bb07187a5,0,11
f43df16a130477b70dbbd27c475827c37c587c4adeffdf8c17b4c257fa1f05bc,0,4
f42ca12edb5307ac6be798d7e8c458d8415bc5d9118fe01daad3d5b89fdd311b,1,2
f42b823ee3bc165e603275d04f4b46b9df8b857fc41611c737fe5b5e633222ba,0,1
f42378249d164557b3e6eea162d6163bc20be8ed6ee431e102db4820348ba788,0,3
f406998f0ff8596d23f1f13b1b1ad1b57a9bd74720461f036c586f5cba4358f2,0,3
f3e0c7f4084dc6f74a1db42f9de8530aec88b37a4009d5940439b96e880c4c45,4,3
f3d31e1175bea908f8e8dc8cbd399c2ba17539987acb02cfc09ccfd290155048,0,1
f3ad81022c1c40ca0b2e826aea3817b5d35914b4c3ccbc2ca066ae658fb60cd0,1,2
f3ad368c06cb82b3cf29ec00888d790739fc3f4ec868319668903866ad1e9aa5,0,2
f374c87ff75b91a6eb66e314a36a5acc4f98872cd70fe60dee1b460d99f3d380,0,5
f372a59d0256e33435403d1c4da934baa35afbdde3b8915401705955c7e35d5b,0,1
f32c4077f1dae7ee72dbd0a75bd28b79df1edb0bc1685e28f6341c4d58d37e54,2,4
f2426af4e2b7e5d7d25751fb52b1b4bd33fc1a29acc68b8aa8ec54be5af9ea1b,0,4
f2348319ab2e718050596e9aca78265b2ffd18cb61b7989b2325db69df82cd0e,0,3
f20797f6c833eba5d77d57870b467bd5ad98bd59d242fbc6de2d16fadebbddd1,2,3
f1e9da23360578c053a44adcd5c808fbf36a38b1a7989dc40a0938d6b1a4c3ea,9,8
f1d26c9314a123d0496d753b8e84fe6ef731ba63d51f90975855274037046336,1,2
f1c84359d7800c184f4d7756146048064215eba830634d24c3d47c28138c6fb7,0,2
f197ae8a638f332c9e3ab82609cd90817709ed0eec5e79b5e5545bc504c0ea8c,1,3
f19184f98c59b2c6f84c37988935a8e60d3c9a593dd997682de1e5bf768dd937,0,1
f188303f63f689e8ecf14eebcab6314ceb824e80fb2db8d6dc78f7333fdf480d,8,7
f17c3a7e63f883ce1bd84fe571cd09ff7cf98a6c2a09cfaa1c6735fa839bca44,3,0
f17845d4d8d2cbcb6aed622a2122601f8c7223a9d4bf78a52e3b45deb89650ee,0,2
f1303137be75b5c90bcf64e27eed14fc5ff0bdd4c3e324c97210bcb7df802869,3,2
f12b7e4faa938786b62f7dd65eb19c296d54d4fb601ed9b542d9fc6acf9e0945,2,1
f0e066f1af455ef1ba4e813730e811be1624be0c67cf1d47bdf44672a1a26833,0,7
f0c556e8d05b286628d2af5a11e28ebd66465fdb914c50e3578199e5f4d6084b,1,0
f0b24ac3d59fe5e30dbe289ca5784ff4b1810b48ce1c3e91541f97e15b5c87e9,0,1
f0839c6e0a7f67f699444b93372cfe84c9049fb9e6d65e7bd3141a47e156f63c,1,6
f06df48354256fc7e25d27219faab1848bb24e61f1d3a001266d968900e99c6e,0,3
f04a59d4557ade83eba816ae44ed93556740769171e72d0530ba7d9602b6cefe,0,1
f0045d273baab960b0fec889c4233029ca5b0165693be5d81d6c3b88c63f6e00,1,6
efed7677627d89b9aad7d6b9acfe4b19e5f3fb0f313e42af18f94b89fa802af6,0,1
efe248a9c07a38afb9d1874c03a5b820b292d32f0e9f2f7b8fbe05796160358b,1,1
ef774799dbffcd98099391f1c2bf6a9cd4c375977b2830b22ef08acb5c11d799,1,5
ef44ad68ea0ee20f9abdd12f984f678bdb41d5c2609c33738934c98b6ec474d5,4,7
ef34c6faf26237d6a9a0cba935072e772afe677f541d84c0f935f041d1fdc642,0,4
eefe376835ff2d5f1f306ebdbbb6825a080d080f28bd74aad49d32ddf4a44b39,0,2
eebb09d146fcd893b5f8c2711f841207d75b9a702d9871b0b9e35be44dd3de5a,0,4
ee6f772e2a0e413b4144225fa48241efefbf02cf0f12e8b849b86226d2ff23d0,1,9
ee5ce9cc2fed9d94bb78502803cefe16577ab5efe4c05c15d4aafda6c65e142c,0,7
ee47cd4bf9ada1fd5d0954264c91fc0ffe208dd2cbe2aea7ad510e0865f542bc,0,4
ee4348c88acee162e18a49396284aad63117ef7f09c6efc0970a48d5f716ce5c,2,3
edc2378533713c6f0f9d5e4b5a90f796465a93712ac3f7c8fcf3121b779a2875,0,2
ed8d920ef1ea735c733997c3183a090172f37a19e05c6a74561e578b5fc6431b,2,9
ed2a49b24c741f9b5cf1bbc85f58e330185ae93da95d66aecb896fd331ba9c17,0,2
ed0751859b4ddb75aca219fc151e563c9f164aee02cc151bf8a59f4b8e191ab7,0,4
ecce95b9b5fc24d11f68361a485535a7d9392fc041cc1b4b85dc6a7787cd222c,4,16
eca8953ca4a3ad39a334488555af5c3de0212842d5e740b7381073fb720a4c74,0,2
ec87b5ede8f615b24b8fef792324630639127bcef486fc7e78c97acbbdbb5df9,2,7
ec552b19c0e9a73d0af80eb7e9c181e399bca9cb7e5418edab1f14420e99190a,3,2
ec50f365a5fc88ced1d333ea6f574b3104ba463bea87c7f5c10ccecb8f3c6085,0,1
ec4e3edae741a95072fa28c2806d01cc1c9f32903add6b3e9023a367c4e63d3c,1,3
ec33d87863414805eee9058bfc81149c0b6f21755f044ac4920532d85c53cc74,1,4
ec2711da3d78bb0389edf729ad7cb57cfb923989efbc8384789c9aed261162fc,0,3
ec250fcbb6aa179528f38b6c1e5cb331c6689d0ff7046fb058ddfab6a8f0ae18,5,14
eb9b9d58f8d92c0a685dd5b8113487dcfa9d688bba0d2c7ccb18d7bba124d09f,0,1
eb5869fe18b848c34a486268bc89986e5de485f79310654de0392a6ba1a6b2bf,2,6
eab5d6e60848a341cb8b61a75fc12153d60f43ecb4a9f9a4c52ef29eb7b499ed,1,4
ea69b1df6d9daa627712c92fe89b89417b9afe852c7d5d7f22031b6e42549783,1,2
ea6344c5d7309145af195ec73a316824df1c10fbeb1c12ecbf24286b3dc023f5,1,1
ea4ced7a5428c0f752ccc2f88290150d7c46ff35d0ee3ff8bc0174b367fe7edc,0,5
e9eea1d55f12a325a1dcce7e47c346c2f6637e9cef279e877c86a9caf4c827c7,0,1
e9e255c8619527f2cdba1cb3c6befbe901abcf13e0d38ae75438a7f904c7c37f,0,2
e99d19eda6c9033c476a3e55d68f5f3b3e92c3ab365e22b09505bf8046b10dda,0,2
e971834c9e7f0d75eef7507ffcabc746cb91fdece021687d7d1f5933c0d1e98b,2,2
e918edf178038b922a72be7e3da49726d2f4e264d700744fd485b2703a533edc,0,6
e912206bba497af24c98f3eb286a57ecf18990782c003ea8ee68d62b0dee2d31,1,4
e9014b0727142d4b997b284d059478c11dfeefe14071fa95d723aea42edfb582,1,11
e8ff4ee6453a2d66c017b6abd2cfe10482c5762abff92beb5368a852a1ae0143,0,2
e88f149f136c6dea046f6b86b44dca13a307a8246897aed31e4a7d343c4d8787,2,0
e88d954106cbea4a1d8dbeec327596f0378fa97332f10c3047496b20fc0b2be8,0,1
e8850b751a240a47d549d3635b12449c1daa979de289d2310f1e76697db52ec5,0,1
e88308d7b50de4c878044c9c22008cae14e2b50a21d245661a18282822a82182,0,5
e878d2b46e54c79427aeb7c6b0f104cfd4081563c044d8ac6ccb9f029c5485a9,0,2
e8768f22d1c23b057c73a85f5f5cf73b7214b207f1cf99e9335b667cdea26d78,2,4
e8686f0a70cfcef8dfe8f6fcabeed66d7be5037775fa14c32e300eac48d055d5,1,5
e85b7d949eebefd0f4d54c20bb455e2a2d74c1d98a282da5ce876207ee82a556,2,1
e852a955d45300076278fd255591f9f84f36c50bbc98e4f66ae72f4d43685786,1,9
e8426719816b75abbbb86a703e6694d072d1bb87abca7fae4b24a94b48a64983,0,3
e83d2d940852fe084a98e779ac36f6a71afb7e69f792856695bd1a13bcf6b22f,0,3
e81a03c3c848e59b8e8bc0ebae1457e2b50e58c5829507460056c49ecff2eded,0,1
e812319ad669106172e9fa5eccd990347c42cfdc4180b1a5f3137d9245adb720,1,4
e7e73aef2b0ee98f5ab726f1a1eddf7343982f8f8e4953d97cc9b1e65dc8c5a4,0,1
e7d8f875937ba213568facc0e8b6f554f9c3da41e0125a9a2130047b44ea192f,0,2
e7b4bd73d79e56eb78eaffb5c525a86eecf0ee568182046d8c6e510cb669d0ed,0,4
e79ee27e5a52358264bcdcb975d400013b4f03f8d36e422a3ad57035327ba2a7,1,3
e79a61f0f7bfbe43a01b80a4d23ee6dfe5d1fef33d6d0dc8bcec8d9314e83349,0,2
e78e5691075714f6fbec9dd6986e78996cdb7d7af46f950f480350c92189c5a1,0,2
e743c4cf9cd52f70a33dfebbf275a2c47a463282056f8824b47e492f5ad0be23,1,3
e733f8aa335bdf7306dc2201fa2f478882b9b6fc7b5d41c3ea265099cd873d0a,3,1
e725c8261fb52f4a5ef0d4009df8c6e29aa0d6fbb44d6c3a3cabf1b34d10b163,0,1
e72589ee1e25f2c5b323af25caa3a2742e86504e15c730438fb1fd4cfad6db8e,0,5
e717c1628b1d53bbc566ef1f820e735324584e184d0942b458c39390da3927c9,0,4
e70789c5eee695ca8b1a4948c33913ec458bcac21ce56d929390d27a3a68ae45,0,4
e6eb89edf979252758e93351b6d78aeb99903a343053411fca4edb1ce9b5849c,0,5
e6b569151a6168912ebdab078e4d65507cd50c56bf3e7a09b1a068b063c79357,0,1
e6b22635057323afa6cc2ce9c7f476849d7c84357327649d2dfab8d1fa036289,0,2
e65b81429dc49df74d8fc34e9dda00722bed422e2123409aa8f2994ce0775156,2,2
e656b3ff40069612fa5c30a1da339c9d6d814df6cb2c748dcca4f279db992bfc,0,1
e6536d2425342a70987ab3707ea25896c227ca6e5b75b275426546d2682ef69d,2,0
e63550f42493dd50b6508d58dca90b2626a649b1450b576eee9f4c71cc08200e,1,6
e6034c268745e940b5f5472ec63e99592e4701f4403538ecf742568952eb5922,3,3
e5e1c5deed722d807e7ed8fad96d93cfa19f7635bbbafdb6fa5fbac0737a6373,0,3
e5df22a85f091f2528e563f6bed9e1c003002ee243f79e0b41e563be7b43006d,0,5
e5cd977555ea6e8508383fd5cd9bab49e745714cccf634a874af7ea6e24c4098,0,2
e5c4f508e15b1610e1173fb509db8597a478a6e578c45f57f31b97b3183091fb,0,2
e5af5df1bd559849a92f75416ee1f3b38914889a26f61f83a342082f2408c0b0,0,3
e595404569c405980e870c417774847647629d779bcb92a7995308168481d6af,1,4
e591d4ab8dfc8f967e7148283101f71c99678906401a84b14fd6a6ab7af8eb37,3,2
e5824c9a64052b6407161b9bc04c6843dc64bcd7f99262bffb210a8b37e7f1d6,1,1
e5531d22900fa3020fc43b07f7d7d9d1282da42938d3b086e9b0db3845845a11,0,1
e546a552db31601204d0822c05be9d40ec36754ed21449fa4cea90b74ff6ef5e,0,6
e523e8c4bbfc482678847989338f195ac09d319f4b230ed6e85b5dfafb16792c,0,4
e5073c6e9f30f2ecf7c0406b471e2dc026ee316652bb3e767eff0b9f6038c00f,2,3
e4f541f52aa6b4915de7f7d5e7bd25c4803cd29eb89c1335a090717b4673249e,2,4
e4ecb611ca4aa82483c895f5489cd41406016f9411191feda2d8913278c7a18f,0,2
e4c8373c18dfe9ec9571733d9197318ddaac0baf8b25383f502afe268c16fed2,0,1
e4a8a914f0aa6818ccfb706a3b2823d7dbbc99e26f0c122e35882e2fc66c79cf,5,6
e4a5710945f9dddb9b5c6c7596d6b602dd3e0faf1e07f97ee4d3464d074b52da,3,5
e49d64cacd09bc0260582fe0f6f9f2947161f0ef9c1e37312ea0c486be8648ad,5,7
e44b0eea3e85ab658dc9da8eb61ce99db4a7acf258d0b08d19164043d2d4f6d2,0,9
e3fe078b3517c4c7d251d500adaa7f437a8c6724e46f976d2d69c71be4f49ae6,0,6
e3c273c0df0622b480bc667e3b63f555c703c880cbe6a1eb7abd7989828536b7,2,3
e3b03d4bf1ec5d051419b771d10dba85ecae6012dbb66de6b8263fffc9f1aace,1,0
e3708baece5cf1b19b4cff7918b7e0b6a86172ae14cfbb4239b45ae83fcd37f6,4,20
e36705a96173103ce6b21c4e5bf206be836463def416b0de2ab58a4d40ddbe5b,6,3
e32ec1c8697c932fe3f0cf7b0975a11287cc19750af0434a0492ae2fce59cfc9,1,2
e2faf82d66baebcdea942e6aabb8d7a2d4d62f1b2d0cf7f7cad0bfc84880c576,0,3
e2e27416b4b900284e8750cacb4b97210c06012f224ea60b9975954bbd047a35,0,5
e2c8b91cbe9469a7e5fe05792893c80e6f6de063818c4dae0550ea53960822cc,4,6
e2b688d6ee41cdd97f823d6b2146e0561a1fc502af6da0e5ec603a21dc0b1f5a,0,7
e2b5732378169d33168cbb81225787778bbd6121ccea91719181efd46dc42b17,0,1
e2b1b5dab01c5b678ce08eb0cf7af0c1d928c099074190faced0642dea7e22e0,0,8
e291067a97f30861b219fa5fc6fd26572d8e9692dacc43d182886d69dbc45a0c,0,1
e27f31073093f824f99530e7d525cacd3d55fe964cf72bd8a535903d65888692,2,2
e23aced2aca9130c127157a8b1982aa0b422d9811ffe791449579e3d4435a0bb,1,2
e22be3b136b3423d0c240ca3dd3b8478b42bb1c22e9d23e3af1d51142f9bffef,0,3
e2097a284c0cc2f67f7e1dfd34d0801a70e4cada2ff38ce390e0198165e58251,1,4
e1f4903f3aa05eba8640b56823736e47818faa6d92fa992ebff391fe35a9f5fb,2,3
e1c163caf07a754891df4aeb9f2f35cbed129a4b895041e5417f74cd733043cc,2,2
e1bd1367a26fd8ad5f760ae14444864f931c2b61191f9c5a906e611ebe85a0d4,0,2
e19c2d7415a141da9e7cd7ad761062643526644989509ff8ec07eeb8df49b2f2,0,1
e180b1892bb064fc51733a682a62156f95ef4f8b4a82054dae108320696abb49,0,6
e16f6126bae20ac34be5c4e7b163d35a40950233197d531e873dbe70657fc722,2,1
e168e8ee20db0fddb9c27393eab9a72f64608a7578e677116842ef0869ae9bec,0,2
e0ac6130a67980fffe58e49ecb8cbadf964683ccff6ad1d140e715092ed04531,0,1
e0943c3be572c02ef39057d4a2d844d7ae01225e2ece1384ea3d6813a89612f0,0,3
e04cedc6233a60c7999e5c1f24895225e816a2dafe73f3a665dbe11afcd23e99,0,1
e036113061f839975e05b04209cc48af0d12711277dad4113417115b56e405be,2,5
dffd033940f359057e11fe4d0ffc377d93a2bb8ba9f7ce6a5cf8d42ff1a79846,1,0
dfe82b44f9fc80561e78f0c6fe443bfcda51b2a0dec8824f630c535404145768,0,2
dfcc44e961ad4b15904fa2573bb2028402e2366dc1dcb8f7aa3e2c9d7b56a9a2,0,3
dfc6a51e637767d011a970617ec3985302e75b94b6f08288e23e30256e538010,0,3
df5e9603a0c992be994fdd2de071ddcd37231750d12697071af7f6dd9c6b51f0,3,4
df10b2468ffd0b6692a2b3ea1581ef3b558fa79996fa922827dad23838aeb15c,0,1
defb527e6bba7f8bd06597cdb544d4fb37f7e51a4ad3489c3ee65541164862a5,1,7
debfa3b20c3ffd88041101c01ee3e8ad18e74a1512e15b01744322c1c269fc92,0,2
de79c977178647f6800d91ee9ffc65db3dbcf0c3f398e7afd20e0796ba613182,0,3
de64c66f855bb58e13f20598527173e17f3af4736c4dbbca6337abf531132160,0,5
de35eaad9c2be8dfce499e17faea3a8ec9540254de544c9788359c46795b4b7c,0,2
de229ed5579e4be7dcc06199626e3901f50d6c26cb9aafa6fc2ebcb4dac986f7,0,1
de16bef9fb88da543f4b035c0408e192aa8303cd3161b91cfa2af801ec140ff6,0,1
ddfc96571919a4555f9538d31252c93b0c457c1fe5a54424a8f501bf4a2e9b97,0,5
dddc55c617d7c0cefa96d3006d4203f0940eb7f6b1dda761781977667978648c,2,3
ddad3566fbccc7e8b5a2945171ad7dff3fd03220b9b39a0830e459d31164809e,0,3
dd8ba87e4eaaf0e715c1fa7c9f5a997d0269c01067a2114a3f751b2b6f5363f4,0,1
dd8aed719eee731331341fcd305fcd5de4e70f7e7f9a1fb769daa8e0cd809718,2,2
dd5c28bd8dfe044bda2e96567cd955a16c31b984430ecb8ab4abd4bc8b05cc6f,0,6
dd4e2efca9d604bfceb26b5df112ac30355f90e421ffd1547eb58a7b8f765912,6,14
dd4dcd71989666706669663ebfc276d68c5bb4b44f544965d2e6fc5933e67e9b,1,6
dd1a56271f353b65cae9e2dfb970cc1a256fc659564c50b9d9fc4947d3b3e6de,6,2
dd08367a1020e66608b38bc3834b047dfe627da041d727dcc3bccbb846ce2bf6,4,5
dcda538cfc3c64a0c2a784ff266716cba23669ea636b6173c50a9bbb2f62bccd,3,6
dcd2943ed9bb201c9477019f78180c6d8277d46e01521f21eaea09c5eb263396,0,5
dc5ec3c870655a99a1d1b3d42ebf3967a78ebb232803ebccfbe7d96158ba29ba,2,1
dc468b07e9570eb2eb3208806bd60ad30fe3704d4aee30c7bbe502a1ee2fe37e,0,4
dc00103fd7e18ebc671f8b4f7a95f4d4376b7ee1788672747e1fb892c50cc027,0,3
daf4edfc82d8d555f98f90248924e3892e929e10e01e7b1db73e0044c738d37e,2,3
dacddb4642d9c6126852344f5c3a38f9d793d61d90407d48de8eb55473789797,0,6
dab5e7f862172ed14370a078a4af44ab619ae092f3bfc3ad8bc7723e86e1e19d,0,2
da9f904e51582e296938259d8e8750b1a50008d3c2d6bb26291739b75dc6b81a,0,2
da92206d45fe44a6d82c7db4efaa79d48c48b188b2c947a1298d340969d069c5,0,2
da8a61ae5070876e61c65567a831a2ca14303b4a9c8c0c178813a0cea89d0a63,0,4
da87de857a183a4b8011e03b62f4fa306667ffb9a86ddcddf17b8538fad887ea,1,2
da18091062c11867bd495c589b4bd96320614c6b7f1f5ad055993f9b7d2dc398,0,2
d9e7c902eb8dd81a0a88f9ff461ca5bfdae55d8384a6fce3ebf4415dcddedbd6,0,1
d9c4287704a52aabdc0ea7f80e62654535666e13831561fe709f7a945aff6c59,1,4
d9623fa7443370063aed23704c0bdf2d7125598472259cea18032c82d3e1070f,1,1
d92b539c2e99cf9cb1eb6945e82927f4c0947cbf4d5a40fa25908fe5c645118d,0,1
d8ef8ef6af2ac462fbdbfa28f4de0322050abae13c6dcdfbb028db1de5d7474a,0,1
d85934178e4808dc0f02d77c45efb392d372cd68fe57d3d6927777143634a65b,2,0
d8361e1f9278b278f2a284583b63f741be482edf790e5aab8a6a4e1218a487b9,2,10
d806623b09206fd3e2a4b979496aae7eb9d17c6b047a62277b03de33496efe90,1,0
d80451b9e3ae00456b900acaf4527a42bf8672460931e38a15773977e1fa69d8,0,4
d7ea0289ef6c608bf163b9427dcd46c57c9c69bb2d0cf75fb34dbbb547464e2a,0,2
d799d97db19fd9d9faba8ce9c3b828e1232976cfc18101a22dd962834687f043,0,2
d77faeae9a75a8a41dac35b914a0f0834fcfacd41976c47bb65ac174000bc516,3,1
d77746c25d32212b2848a2971b5fcd0c127f0429b632c68a59c1dd98280a885e,2,8
d70d9f72f1d7d965032553afaa19af211acede71b1c52a71b9af17abf6e16c4d,1,2
d6f843e3428678ccfc8649a76950c7d466f59af300de87823f63186fc912cd19,0,1
d6b645ee93e3a6312e387edf379d6b063c74e4efcae40f64c2b7ba93e7506d88,2,2
d6a6b46c7757f16fdec87f4a3aee6b59d609f6a338ca95e346575fa8eb97a139,0,3
d6a18aeb1938159ac224f373a9d1bb24e7c3306586ce3804dc55335ad0356fe7,4,13
d6311d9052ed2f3008d8409a76c7774c07e44a55b187ce66a434e23f496643a0,2,4
d604d46d8649978a25964191a1dc2ee708eeea1a34900325dc511768dc21b43f,0,1
d5e10f66b5801396198c8f5118a9320df8060417d056f0474e56c56c110fa597,0,6
d54c0261becb7099d647549448f12489076eeb7dd7ec59d147780d4154de0d63,1,2
d5206ed6414fc292f11e65dcdf9c5e1fe429fcee39befac68805f53666256131,2,2
d4d70f0abd718ac3db77ee899eb0bebd72ce59dd89c64f4ccf5253158c79837c,0,8
d4d66e67fabf6252fc9b54598a9e678133aca6af908115a465bcb214db3a6508,1,1
d49726f72fbc48181d6fb7ca6675eb04eb5afb2f8b2468dc779f92fcc8714de7,0,1
d45d55806aee77ad7635d35967b10d1bc1e74569d4670f1103619ed2835dca72,0,5
d4565a268dea18c70f682764d198607446c3a6f27561b1f83546cf72243aef8f,0,4
d452491f9252c159fd143fb2466a3dae47bfa4ac44ab31f80ae34a5e036e1b1e,0,1
d4294e41983b78cb16ea34091f2761e35f31ce1f8990ef9e989b398b0166a122,2,3
d40c336ed1abc8c30b352c23bc4567ee62467fb9c466857ed212aa42fd5b2201,1,1
d3aefc920826ab4a68efd5a3c8f8b517e34e7a6a98b06519529c69cd7d611d56,0,2
d38e595073194507425dc4bcabd2fb04c17a48e6a20f088f87b6d4fac4b9e2ee,1,4
d3757e515358da0ac2fa57537e4232a2b023dd334f83100e15d2656714b65848,0,2
d35eeb736d8dc42d4abf2908a631c769dc8c55570cda253b3d6c7a985195bd24,0,2
